date,close,adj_close,volume
2017-01-09,60.42,49.32,4464800
2017-01-16,59.70,48.73,3240100
2017-01-23,59.68,48.71,3121400
2017-01-30,59.57,48.62,3040900
2017-02-06,62.55,51.06,3958900
2017-02-13,61.83,50.47,2631900
2017-02-20,61.10,49.87,6343900
2017-02-27,61.13,49.90,4497500
2017-03-06,61.94,50.76,2899300
2017-03-13,63.20,51.79,2912900
2017-03-20,61.11,50.08,2983700
2017-03-27,63.36,51.92,2468200
2017-04-03,63.42,51.97,3708400
2017-04-10,61.67,50.54,2368600
2017-04-17,63.03,51.65,2426100
2017-04-24,64.16,52.58,3208600
2017-05-01,63.07,51.68,9965900
2017-05-08,58.94,48.30,5949000
2017-05-15,58.93,48.49,5221700
2017-05-22,59.26,48.76,3829000
2017-05-29,59.25,48.75,2564200
2017-06-05,58.12,47.82,4350800
2017-06-12,52.97,43.59,11775200
2017-06-19,49.76,40.94,5673900
2017-06-26,50.30,41.39,4335900
2017-07-03,49.61,40.82,3339800
2017-07-10,50.00,41.14,3848500
2017-07-17,49.85,41.02,3724300
2017-07-24,47.67,39.22,7684300
2017-07-31,45.13,37.13,10368600
2017-08-07,44.80,36.86,5503300
2017-08-14,42.88,35.51,5011000
2017-08-21,41.63,34.48,5467800
2017-08-28,41.31,34.21,5325200
2017-09-04,39.07,32.36,7000700
2017-09-11,40.75,33.75,9394000
2017-09-18,41.52,34.39,6376000
2017-09-25,42.12,34.88,6386900
2017-10-02,41.33,34.23,6940400
2017-10-09,42.19,34.94,6073700
2017-10-16,43.96,36.41,6586500
2017-10-23,44.90,37.19,6400600
2017-10-30,43.46,35.99,12585500
2017-11-06,44.31,36.70,6971300
2017-11-13,45.44,37.88,6501700
2017-11-20,44.83,37.37,5683700
2017-11-27,48.03,40.04,8392800
2017-12-04,48.49,40.42,6907700
2017-12-11,47.23,39.37,5822000
2017-12-18,49.45,41.22,4950900
2017-12-25,48.18,40.17,2408200
2018-01-01,50.21,41.86,3952400
2018-01-08,48.18,40.17,5547300
2018-01-15,48.34,40.30,3346200
2018-01-22,50.05,41.72,3999600
2018-01-29,49.33,41.12,5925500
2018-02-05,45.14,37.63,6730800
2018-02-12,46.53,38.79,4300000
