date,close,adj_close,volume
2013-03-18,19.82,15.72,2997600
2013-03-25,20.19,16.01,2696800
2013-04-01,20.08,15.93,4455900
2013-04-08,20.46,16.23,2936100
2013-04-15,19.83,15.73,2928100
2013-04-22,21.06,16.70,4359900
2013-04-29,23.70,18.80,9283800
2013-05-06,24.05,19.07,2422000
2013-05-13,24.20,19.19,1919500
2013-05-20,23.76,18.84,2084100
2013-05-27,23.65,18.76,2028300
2013-06-03,24.33,19.30,3550700
2013-06-10,24.44,19.48,2126800
2013-06-17,24.26,19.34,3594300
2013-06-24,25.02,19.94,2682200
2013-07-01,25.81,20.57,1318300
2013-07-08,25.22,20.10,3994500
2013-07-15,24.44,19.48,3233300
2013-07-22,24.11,19.22,3697800
2013-07-29,25.42,20.26,6578200
2013-08-05,25.02,19.94,2354100
2013-08-12,25.26,20.13,2437000
2013-08-19,25.38,20.23,1873100
2013-08-26,24.85,19.81,1456100
2013-09-02,24.79,19.76,2722100
2013-09-09,25.59,20.50,4930400
2013-09-16,25.76,20.63,3389400
2013-09-23,26.04,20.86,2398100
2013-09-30,25.93,20.77,3230700
2013-10-07,25.80,20.66,2694900
2013-10-14,26.54,21.26,2558800
2013-10-21,27.90,22.35,2820500
2013-10-28,27.21,21.79,5648900
2013-11-04,28.01,22.43,3610900
2013-11-11,27.64,22.14,2153500
2013-11-18,27.95,22.39,1883000
2013-11-25,27.98,22.41,1271400
2013-12-02,27.78,22.25,1831400
2013-12-09,27.53,22.15,2609100
2013-12-16,27.57,22.18,3272700
2013-12-23,27.79,22.35,1377100
2013-12-30,27.77,22.34,1696600
2014-01-06,26.68,21.46,3071300
2014-01-13,25.99,20.91,2215400
2014-01-20,24.84,19.98,3690900
2014-01-27,24.25,19.51,3379300
2014-02-03,24.38,19.61,4751700
2014-02-10,25.58,20.58,3360100
2014-02-17,25.92,20.85,3578900
2014-02-24,26.45,21.28,4492500
2014-03-03,26.12,21.01,3078800
2014-03-10,25.99,20.91,2155900
2014-03-17,26.22,21.21,2723900
2014-03-24,25.81,20.88,3809000
2014-03-31,26.01,21.04,2466300
2014-04-07,24.65,19.94,2874800
2014-04-14,24.83,20.09,1544300
2014-04-21,24.44,19.77,1819200
2014-04-28,25.49,20.62,2955800
2014-05-05,24.25,19.62,4070000
2014-05-12,24.33,19.68,3110500
2014-05-19,24.92,20.16,2016900
2014-05-26,25.28,20.45,1608300
2014-06-02,26.46,21.41,1776400
2014-06-09,25.91,20.96,1614100
2014-06-16,26.13,21.26,2128500
2014-06-23,26.07,21.22,3400500
2014-06-30,26.29,21.39,1539600
2014-07-07,25.36,20.64,2449300
2014-07-14,25.27,20.56,2444100
2014-07-21,24.94,20.30,2300300
2014-07-28,25.06,20.39,2323700
2014-08-04,25.69,20.91,4484200
2014-08-11,25.29,20.58,2610900
2014-08-18,26.08,21.22,1932200
2014-08-25,26.59,21.64,3100500
2014-09-01,26.78,21.79,1704900
2014-09-08,26.90,21.89,1794400
2014-09-15,27.37,22.40,2729000
2014-09-22,27.52,22.52,2916400
2014-09-29,28.31,23.17,4326200
2014-10-06,27.65,22.63,3376000
2014-10-13,27.60,22.59,3825700
2014-10-20,27.54,22.54,3264800
2014-10-27,28.87,23.63,3376400
2014-11-03,31.79,26.02,6616500
2014-11-10,31.86,26.07,2806900
2014-11-17,31.36,25.66,2973800
2014-11-24,33.06,27.05,1783000
2014-12-01,32.39,26.51,2862100
2014-12-08,32.46,26.56,2389900
2014-12-15,32.63,26.83,3665500
2014-12-22,33.77,27.76,1312100
2014-12-29,33.50,27.54,1553000
2015-01-05,34.89,28.68,4171500
2015-01-12,34.07,28.01,3695700
2015-01-19,34.27,28.17,1827500
2015-01-26,33.59,27.62,2574000
2015-02-02,34.73,28.55,3962400
2015-02-09,34.59,28.44,1973900
2015-02-16,36.26,29.81,4713400
2015-02-23,37.64,30.95,7072700
2015-03-02,36.17,29.74,3656000
2015-03-09,37.19,30.58,2567500
2015-03-16,37.14,30.67,3246700
2015-03-23,36.25,29.94,1860000
2015-03-30,36.03,29.76,1458600
2015-04-06,35.96,29.70,2388000
2015-04-13,35.18,29.06,2362400
2015-04-20,36.33,30.01,2060500
2015-04-27,33.58,27.73,4603200
2015-05-04,34.51,28.50,6222500
2015-05-11,34.68,28.64,1945900
2015-05-18,35.29,29.15,2142800
2015-05-25,35.02,28.92,1739600
2015-06-01,36.57,30.20,3938400
2015-06-08,36.82,30.41,2654300
2015-06-15,36.94,30.65,2369300
2015-06-22,37.68,31.27,3198900
2015-06-29,37.68,31.27,2986400
2015-07-06,37.99,31.52,2563300
2015-07-13,38.09,31.61,2074600
2015-07-20,37.81,31.37,2052300
2015-07-27,39.39,32.68,2947800
2015-08-03,38.79,32.19,7658100
2015-08-10,38.76,32.16,2732800
2015-08-17,36.75,30.49,1627300
2015-08-24,36.45,30.24,3370700
2015-08-31,36.69,30.44,2589200
2015-09-07,38.02,31.55,1354000
2015-09-14,37.47,31.23,1986500
2015-09-21,38.12,31.77,2629600
2015-09-28,37.15,30.96,2827300
2015-10-05,38.06,31.72,2785400
2015-10-12,36.42,30.36,4216100
2015-10-19,36.02,30.02,4433200
2015-10-26,34.35,28.63,5018800
2015-11-02,33.78,28.15,7616200
2015-11-09,33.91,28.26,3022100
2015-11-16,34.83,29.03,3568300
2015-11-23,35.49,29.58,1280100
2015-11-30,34.93,29.11,1898900
2015-12-07,34.41,28.68,2169800
2015-12-14,34.12,28.58,3013100
2015-12-21,35.73,29.93,1807600
2015-12-28,35.77,29.96,1438300
2016-01-04,34.63,29.01,3637000
2016-01-11,36.12,30.25,3829500
2016-01-18,35.62,29.84,4023700
2016-01-25,36.83,30.85,3587900
2016-02-01,36.02,30.17,4489400
2016-02-08,36.45,30.53,4219400
2016-02-15,36.75,30.78,4435700
2016-02-22,42.13,35.29,10106600
2016-02-29,42.82,35.87,3878900
2016-03-07,42.37,35.49,1924700
2016-03-14,42.47,35.73,2598800
2016-03-21,41.58,34.99,1602000
2016-03-28,44.46,37.41,3993900
2016-04-04,43.87,36.91,3205200
2016-04-11,43.43,36.54,3169900
2016-04-18,42.14,35.46,3505400
2016-04-25,40.72,34.26,3208400
2016-05-02,43.46,36.57,6429700
2016-05-09,43.75,36.81,13388100
2016-05-16,44.01,37.03,3725400
2016-05-23,45.17,38.01,2752200
2016-05-30,45.48,38.27,2138900
2016-06-06,45.95,38.66,2445300
2016-06-13,45.30,38.27,2735900
2016-06-20,45.77,38.67,3413800
2016-06-27,45.36,38.32,3920400
2016-07-04,45.42,38.37,2038400
2016-07-11,46.61,39.38,2974900
2016-07-18,48.31,40.82,3170300
2016-07-25,47.22,39.90,6759000
2016-08-01,44.58,37.66,14582400
2016-08-08,46.09,38.94,4428000
2016-08-15,45.47,38.42,2933300
2016-08-22,44.51,37.61,3123700
2016-08-29,44.42,37.53,3072500
2016-09-05,42.62,36.01,2314400
2016-09-12,43.70,37.09,3197000
2016-09-19,43.02,36.51,5845800
2016-09-26,39.03,33.12,6836400
2016-10-03,37.98,32.23,4576600
2016-10-10,38.54,32.71,4940100
2016-10-17,39.50,33.52,4048600
2016-10-24,39.89,33.85,3406000
2016-10-31,38.78,32.91,5852300
2016-11-07,45.06,38.24,6846800
2016-11-14,45.40,38.53,4946700
2016-11-21,47.97,40.71,2672700
2016-11-28,47.54,40.35,3084700
2016-12-05,50.20,42.60,4101200
2016-12-12,49.27,41.97,4031000
2016-12-19,49.13,41.85,2250300
2016-12-26,48.24,41.10,1989600
2017-01-02,45.70,38.93,4016200
2017-01-09,46.96,40.00,4037400
2017-01-16,46.39,39.52,2003500
2017-01-23,46.32,39.46,2628100
2017-01-30,46.20,39.36,2372900
2017-02-06,48.08,40.96,2861700
2017-02-13,48.24,41.10,2892200
2017-02-20,42.22,35.97,13358800
2017-02-27,42.77,36.44,5249500
2017-03-06,41.37,35.24,5707000
2017-03-13,44.15,37.80,7371000
2017-03-20,43.53,37.27,4061000
2017-03-27,44.53,38.13,3206100
2017-04-03,44.58,38.17,2479800
2017-04-10,44.24,37.88,2368000
2017-04-17,45.28,38.77,3966500
2017-04-24,46.88,40.14,5738400
2017-05-01,50.40,43.15,11698000
2017-05-08,48.04,41.13,4066300
2017-05-15,48.59,41.60,4155500
2017-05-22,48.66,41.66,2910100
2017-05-29,50.59,43.32,2658700
2017-06-05,51.71,44.28,4019300
2017-06-12,49.32,42.40,3145000
2017-06-19,49.85,42.86,3482700
2017-06-26,50.95,43.80,3161100
2017-07-03,50.91,43.77,1783800
2017-07-10,50.07,43.05,2445700
2017-07-17,50.54,43.45,1896000
2017-07-24,47.70,41.01,4546000
2017-07-31,48.39,41.60,6414500
2017-08-07,49.25,42.34,2058400
2017-08-14,48.58,41.77,1553600
2017-08-21,47.63,40.95,1638500
2017-08-28,47.46,40.80,2790500
2017-09-04,46.57,40.04,2733000
2017-09-11,49.29,42.57,4002000
2017-09-18,48.12,41.56,2613700
2017-09-25,49.14,42.44,2871300
2017-10-02,50.11,43.27,2796200
2017-10-09,49.95,43.14,1682300
2017-10-16,50.36,43.49,2569400
2017-10-23,51.17,44.19,3619200
2017-10-30,48.62,41.99,5362800
2017-11-06,49.04,42.35,3259600
2017-11-13,49.86,43.06,2932800
2017-11-20,48.58,41.95,1791000
2017-11-27,50.32,43.46,3127300
2017-12-04,51.46,44.44,3355000
2017-12-11,52.09,45.17,4232000
2017-12-18,54.18,46.98,4687100
2017-12-25,52.68,45.68,2168700
2018-01-01,57.16,49.57,4497400
2018-01-08,58.24,50.50,3166400
2018-01-15,58.24,50.50,2739400
2018-01-22,59.94,51.98,2771800
2018-01-29,57.61,49.96,2359600
2018-02-05,54.62,47.36,3841800
2018-02-12,57.98,50.28,3773300
2018-02-19,57.28,49.67,6424400
2018-02-26,57.28,49.67,4836600
2018-03-05,58.35,50.60,3642400
2018-03-12,58.70,51.12,3377200
2018-03-19,55.75,48.55,4091400
2018-03-26,57.78,50.32,3013000
2018-04-02,60.73,52.89,4326400
2018-04-09,61.16,53.26,3598200
2018-04-16,63.33,55.15,3908400
2018-04-23,64.19,55.90,5205100
2018-04-30,63.10,54.95,6939300
2018-05-07,61.98,53.98,2987000
2018-05-14,59.20,51.55,5016700
2018-05-21,60.76,52.91,2936600
2018-05-28,62.01,54.00,2532900
2018-06-04,63.87,55.62,2557800
2018-06-11,66.16,57.84,2892700
2018-06-18,68.25,59.67,3577600
2018-06-25,65.51,57.27,3498300
2018-07-02,66.80,58.40,1783200
2018-07-09,67.73,59.21,2293600
2018-07-16,70.01,61.21,2866700
2018-07-23,67.86,59.33,3008900
2018-07-30,63.30,55.34,7793600
2018-08-06,63.20,55.25,2694600
2018-08-13,66.10,57.79,2891400
2018-08-20,66.82,58.42,2113000
2018-08-27,68.95,60.28,2156600
2018-09-03,75.17,65.72,3327000
2018-09-10,72.08,63.23,3698300
2018-09-17,70.57,61.91,3663300
2018-09-24,69.29,60.78,3558400
2018-10-01,66.39,58.24,3649700
2018-10-08,65.73,57.66,3354000
2018-10-15,66.16,58.04,3611200
2018-10-22,67.12,58.88,3419600
2018-10-29,62.10,54.48,9646100
2018-11-05,65.18,57.18,2829000
2018-11-12,63.15,55.40,3052000
2018-11-19,64.48,56.56,1762400
2018-11-26,66.03,57.92,2878200
2018-12-03,63.51,55.71,2984500
2018-12-10,62.08,54.46,2545100
2018-12-17,57.76,50.88,4252600
2018-12-24,59.25,52.19,1908100
2018-12-31,59.82,52.69,2278200
2019-01-07,66.98,59.00,4301900
2019-01-14,67.00,59.02,4194000
2019-01-21,62.78,55.30,3015900
2019-01-28,60.78,53.54,4445400
2019-02-04,62.88,55.39,3104600
2019-02-11,65.58,57.77,3772600
2019-02-18,62.65,55.19,6006600
2019-02-25,63.08,55.56,5143900
2019-03-04,59.81,52.68,3253100
2019-03-11,59.71,52.86,5070200
2019-03-18,60.60,53.65,3529700
2019-03-25,62.19,55.06,3199800
2019-04-01,62.84,55.63,3483900
2019-04-08,62.40,55.24,3071300
2019-04-15,59.85,52.99,3225400
2019-04-22,60.63,53.68,5884600
2019-04-29,54.72,48.44,13034000
2019-05-06,54.91,48.61,4525600
2019-05-13,54.66,48.39,5411700
2019-05-20,53.27,47.16,4978700
2019-05-27,51.26,45.38,3761800
2019-06-03,55.48,49.12,5633100
2019-06-10,54.18,48.23,4183400
