date,close,adj_close,volume
2018-12-17,239.49,218.28,3527900
2018-12-24,249.95,227.82,1479500
2018-12-31,243.60,222.03,1889600
2019-01-07,248.99,226.94,2968700
2019-01-14,267.46,243.78,4342100
2019-01-21,284.16,259.00,3738200
2019-01-28,278.39,253.74,3421500
2019-02-04,290.16,264.47,2602200
2019-02-11,281.65,256.71,3521900
2019-02-18,260.71,237.62,7649100
2019-02-25,250.73,228.53,4625700
2019-03-04,250.52,228.34,3101100
2019-03-11,244.27,223.23,4796900
2019-03-18,239.25,218.64,4588700
2019-03-25,258.10,235.87,3960000
2019-04-01,254.56,232.63,5085600
2019-04-08,257.61,235.42,4432600
2019-04-15,267.61,244.56,4119500
2019-04-22,273.43,249.88,9246700
2019-04-29,279.75,255.65,3288700
2019-05-06,278.37,254.39,3010000
2019-05-13,281.25,257.03,2485000
2019-05-20,282.61,258.27,2263700
2019-05-27,279.50,255.43,1944900
2019-06-03,287.00,262.28,2363900
2019-06-10,280.65,257.07,2883300
2019-06-17,280.33,256.78,2715200
2019-06-24,278.28,254.90,2784200
2019-07-01,278.26,254.88,1689700
2019-07-08,282.11,258.41,2915800
2019-07-15,257.93,236.26,14439900
2019-07-22,259.06,237.29,4445800
2019-07-29,244.75,224.19,4473600
2019-08-05,247.83,227.01,3561400
2019-08-12,234.95,215.21,3706100
2019-08-19,226.15,207.15,3807700
2019-08-26,226.84,207.78,3543000
2019-09-02,237.35,217.41,5066700
2019-09-09,245.05,225.05,3659600
2019-09-16,247.62,227.41,3408000
2019-09-23,240.46,220.83,3468200
2019-09-30,242.13,222.37,3918100
2019-10-07,257.79,236.75,12361500
2019-10-14,255.70,234.83,2866400
2019-10-21,271.75,249.57,3754000
2019-10-28,269.26,247.28,3740300
2019-11-04,280.66,257.75,3641400
2019-11-11,281.41,258.44,2762800
2019-11-18,285.76,262.43,3413200
2019-11-25,294.30,270.28,2516500
2019-12-02,286.57,263.18,4347800
2019-12-09,294.93,271.46,4088000
2019-12-16,292.00,268.76,4797100
2019-12-23,292.31,269.05,1615700
2019-12-30,294.67,271.22,1961400
2020-01-06,289.09,266.08,3496800
2020-01-13,286.47,263.67,3099900
2020-01-20,285.10,262.41,2079300
2020-01-27,281.75,259.33,2829800
2020-02-03,275.51,253.58,5228300
2020-02-10,291.60,268.39,3629800
2020-02-17,371.96,342.36,8704500
2020-02-24,339.46,312.44,7934500
2020-03-02,336.41,309.64,4133000
2020-03-09,316.63,292.12,5362100
2020-03-16,299.95,276.73,6597100
2020-03-23,338.74,312.51,4701500
2020-03-30,328.23,302.82,5595700
2020-04-06,343.64,317.03,2872100
2020-04-13,362.97,334.87,3749400
2020-04-20,367.29,338.85,6064100
2020-04-27,357.30,329.64,4285400
2020-05-04,369.11,340.53,4582700
2020-05-11,376.04,346.93,13578400
2020-05-18,372.10,343.29,3474300
2020-05-25,385.84,355.97,3968200
2020-06-01,376.41,347.27,3655400
2020-06-08,378.15,349.58,4137200
2020-06-15,378.41,349.82,3733600
2020-06-22,365.81,338.18,2841400
2020-06-29,374.09,345.83,2088900
2020-07-06,398.31,368.22,3288900
2020-07-13,390.22,360.74,5720300
2020-07-20,386.91,357.68,2949700
2020-07-27,386.61,357.41,2781300
2020-08-03,389.12,359.73,2320200
2020-08-10,398.99,368.85,2200300
2020-08-17,419.70,388.00,2771500
2020-08-24,415.98,384.56,1877400
2020-08-31,381.81,352.97,3419000
2020-09-07,394.68,364.87,2725700
2020-09-14,397.59,368.28,2681500
2020-09-21,418.08,387.26,2601100
2020-09-28,433.78,401.81,2231300
2020-10-05,390.95,362.13,8933800
2020-10-12,399.45,370.01,4529300
2020-10-19,394.10,365.05,2299400
2020-10-26,378.32,350.43,2815900
2020-11-02,399.85,370.38,2635800
2020-11-09,389.60,360.88,3724900
2020-11-16,389.56,360.85,2220600
2020-11-23,390.47,361.69,1802300
2020-11-30,382.99,354.76,2780900
2020-12-07,383.37,355.11,2121100
2020-12-14,396.71,368.22,3335000
2020-12-21,396.73,368.24,1717500
2020-12-28,383.46,355.92,2434600
2021-01-04,388.83,360.90,2860600
2021-01-11,375.23,348.28,2785300
2021-01-18,380.37,353.05,1765200
2021-01-25,370.76,344.13,2910900
2021-02-01,377.23,350.14,2402500
2021-02-08,385.17,357.51,2126300
2021-02-15,371.46,344.78,1807800
2021-02-22,346.51,321.62,6001900
2021-03-01,330.24,306.52,4056300
2021-03-08,361.11,336.06,5651800
2021-03-15,363.70,338.47,3574500
2021-03-22,371.84,346.04,3026200
2021-03-29,373.38,347.47,2090600
2021-04-05,390.35,363.27,2297300
2021-04-12,394.83,367.44,2023800
2021-04-19,397.71,370.12,2117200
2021-04-26,422.34,393.04,3668400
2021-05-03,432.47,402.47,3342100
2021-05-10,427.29,397.64,4330200
2021-05-17,427.65,397.98,3884100
2021-05-24,426.87,397.25,2757500
2021-05-31,431.14,401.23,1921200
2021-06-07,452.96,421.53,2440600
2021-06-14,460.19,429.15,3248100
2021-06-21,457.98,427.09,2924800
2021-06-28,474.24,442.26,2482900
2021-07-05,477.56,445.35,1863400
2021-07-12,482.68,450.13,2016000
2021-07-19,525.45,490.01,6167600
2021-07-26,525.49,490.05,2504200
2021-08-02,533.44,497.46,1714000
2021-08-09,517.02,482.15,1604000
2021-08-16,509.52,475.16,2330800
2021-08-23,511.87,477.35,1669600
2021-08-30,514.50,479.80,1574700
2021-09-06,510.87,476.41,1344600
2021-09-13,503.54,470.44,2383700
2021-09-20,489.84,457.64,1783100
2021-09-27,475.07,443.85,1839100
2021-10-04,480.32,448.75,2104700
2021-10-11,454.91,425.01,4290300
2021-10-18,464.33,433.81,2723900
2021-10-25,488.97,456.83,2052800
2021-11-01,495.88,463.29,2366400
2021-11-08,513.30,479.56,2238600
2021-11-15,535.59,500.39,2536600
2021-11-22,529.88,495.05,991600
2021-11-29,521.77,487.48,2225200
2021-12-06,534.42,499.29,1661200
2021-12-13,528.38,494.52,2399500
2021-12-20,545.84,510.86,1352800
2021-12-27,564.33,528.16,1454800
2022-01-03,508.43,475.85,2016200
2022-01-10,473.04,442.72,3862700
2022-01-17,434.81,406.94,2729100
2022-01-24,441.01,412.75,2663100
2022-01-31,438.07,409.99,2264300
2022-02-07,431.52,403.86,1953000
2022-02-14,435.62,407.70,1702300
2022-02-21,429.98,402.42,2679300
2022-02-28,413.71,387.20,3943400
2022-03-07,386.37,361.61,2119400
2022-03-14,415.66,390.13,1769200
2022-03-21,394.74,370.50,2036800
2022-03-28,397.18,372.79,2741700
2022-04-04,394.79,370.54,2908300
2022-04-11,387.24,363.46,1502800
2022-04-18,378.83,355.56,1742700
2022-04-25,338.00,317.24,4918900
2022-05-02,341.79,320.80,3148800
2022-05-09,340.94,320.00,2855300
2022-05-16,341.69,320.70,2416900
2022-05-23,365.91,343.44,2487100
2022-05-30,368.12,345.51,1877300
2022-06-06,380.50,357.13,2406800
2022-06-13,379.17,356.91,2957300
2022-06-20,396.54,373.26,2058400
2022-06-27,403.61,379.92,2389700
2022-07-04,401.35,377.79,2092200
2022-07-11,406.60,382.73,2471300
2022-07-18,399.27,375.83,3584100
2022-07-25,392.11,369.09,4133100
2022-08-01,387.93,365.16,2545600
2022-08-08,412.24,388.04,2898500
2022-08-15,405.20,381.42,2450400
2022-08-22,390.28,367.37,2141900
2022-08-29,365.80,344.33,2486600
2022-09-05,367.12,345.57,2908100
2022-09-12,342.97,323.86,4374600
2022-09-19,330.00,311.61,5362700
2022-09-26,310.20,292.91,3562100
2022-10-03,314.52,296.99,3962300
2022-10-10,317.34,299.65,7042600
2022-10-17,321.56,303.64,4286700
2022-10-24,334.80,316.14,3432700
2022-10-31,359.65,339.61,4066000
2022-11-07,366.52,346.09,3442500
2022-11-14,367.89,347.39,3059100
2022-11-21,389.06,367.38,1711800
2022-11-28,382.76,361.43,2416500
2022-12-05,362.65,342.44,2574300
2022-12-12,357.23,338.35,3389000
2022-12-19,353.02,334.36,1815100
2022-12-26,346.40,328.09,1171800
2023-01-02,342.62,324.51,2132900
2023-01-09,337.44,319.61,3825500
2023-01-16,348.04,329.65,2835100
2023-01-23,355.17,336.40,3016900
2023-01-30,359.62,340.61,2940200
2023-02-06,354.06,335.35,2305200
2023-02-13,357.36,338.47,2729200
2023-02-20,297.47,281.75,7699700
2023-02-27,304.76,288.65,6151500
2023-03-06,300.16,284.30,4919000
2023-03-13,310.67,295.43,4972700
2023-03-20,311.51,296.23,3136200
2023-03-27,329.87,313.69,4580300
2023-04-03,330.58,314.36,2810900
2023-04-10,330.38,314.17,2662000
2023-04-17,330.52,314.31,2923300
2023-04-24,317.47,301.90,5454900
2023-05-01,311.11,295.85,3476600
2023-05-08,307.58,292.49,2062500
2023-05-15,312.46,297.13,2829100
2023-05-22,299.83,285.12,2560300
2023-05-29,303.19,288.32,3272400
2023-06-05,298.07,283.45,2211500
2023-06-12,331.41,316.42,5251500
2023-06-19,316.82,302.49,2295600
2023-06-26,336.99,321.75,2622800
2023-07-03,341.68,326.23,2036500
2023-07-10,384.66,367.26,5676500
2023-07-17,385.44,368.01,2942600
2023-07-24,400.88,382.75,5053400
2023-07-31,395.36,377.48,2600000
2023-08-07,394.17,376.34,1896000
2023-08-14,378.83,361.70,1785800
2023-08-21,380.72,363.50,1716700
2023-08-28,391.14,373.45,2232300
2023-09-04,387.37,369.85,1993300
2023-09-11,388.48,372.05,3166100
2023-09-18,381.35,365.22,2034800
2023-09-25,378.79,362.77,2284500
2023-10-02,341.56,327.11,4266200
2023-10-09,346.81,332.14,5226200
2023-10-16,347.69,332.98,3420800
2023-10-23,340.60,326.19,2553800
2023-10-30,361.94,346.63,3668200
